0,1,2
10453,"[0.19429438 0.08620743 0.09324439 0.15007779 0.03494828 0.08864409
 0.00514108 0.01675979 0.03650775 0.12947865 0.0300041  0.00680802
 0.0245292  0.01687182 0.03394071 0.0251244  0.04711301 0.03207414
 0.01062306 0.01081317 0.10905684 0.01204623 0.01268238 0.04532138
 0.00991737 0.02146971 0.06779361 0.00915462 0.02301353 0.06888772
 0.02799511 0.01131503 0.01844448 0.00329048 0.0123844  0.00170179
 0.04993764 0.01352954 0.00329043 0.00380217 0.01128437 0.00255094
 0.00326879 0.02810954 0.01889089 0.00345499 0.02495899 0.01256633
 0.00154854 0.00357676 0.22435558 0.07157614 0.08064725 0.09380385
 0.08296022 0.06726261 0.02533867 0.01345731 0.04205648 0.07203822
 0.0163328  0.02148467 0.02146605 0.01121857 0.06242998 0.03124526
 0.03951014 0.01651886 0.02512668 0.03038599 0.05777926 0.02249523
 0.00977259 0.05254522 0.04316193 0.02856873 0.05151374 0.02837256
 0.03005653 0.02528913 0.04420201 0.00833604 0.01830502 0.02194615
 0.02636875 0.0041008  0.0246207  0.00960768 0.0041176  0.00415691
 0.02337383 0.02017627 0.01148172 0.04036639 0.02999398 0.00636274
 0.0114881  0.00633992 0.01443683 0.00304811]","[3610, 5680, 13169, 3293, 16725, 9839, 7783, 12978]"
10471,"[0.13337848 0.21594194 0.04139167 0.05297188 0.07546774 0.09371041
 0.05376422 0.01171403 0.01117839 0.05804128 0.02251608 0.00492875
 0.03521661 0.02891429 0.05268482 0.11318687 0.01093261 0.01963869
 0.02111921 0.05729596 0.04679425 0.02945703 0.01071952 0.01425394
 0.00213725 0.07894351 0.01553097 0.01043335 0.02768147 0.01832409
 0.01973525 0.01165781 0.00814477 0.00482199 0.03881208 0.00449539
 0.00892493 0.02512587 0.00891916 0.00665789 0.01314351 0.00594325
 0.00450173 0.02532322 0.06594641 0.02796391 0.01010746 0.00889794
 0.01797533 0.00318862 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",[13]
10854,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10143325 0.04631809 0.04914797 0.05396748
 0.10619972 0.03045735 0.03159126 0.01436854 0.01687653 0.134751
 0.01230676 0.0117919  0.03654997 0.01093061 0.02661031 0.03973242
 0.0156259  0.01311623 0.03326652 0.01728512 0.04089063 0.01874956
 0.01695427 0.05078816 0.01751425 0.01232939 0.04313087 0.00994078
 0.04190695 0.01951436 0.055593   0.00423055 0.01539693 0.2262546
 0.01358235 0.00617901 0.00827658 0.00849404 0.00610227 0.00300982
 0.03175507 0.01586592 0.00651298 0.02959712 0.01236561 0.02633425
 0.00674613 0.00533055 0.0129495  0.00238445]",[]
10880,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.11967511 0.08547385 0.0505447  0.08997647
 0.03264583 0.10050084 0.013498   0.01024783 0.01466815 0.19405839
 0.01960418 0.00365385 0.01482811 0.01324816 0.03525212 0.05161313
 0.02616936 0.02200592 0.00938722 0.01332667 0.07157937 0.00851768
 0.00905309 0.05071873 0.0070422  0.15602733 0.11082271 0.0053905
 0.01369799 0.02851966 0.021112   0.01305841 0.01541002 0.00260538
 0.01752142 0.00236243 0.02887191 0.02159942 0.00313209 0.00564525
 0.00710551 0.00355768 0.00218636 0.01766485 0.12174159 0.00762273
 0.01478145 0.00777125 0.00330374 0.00307569]",[]
10902,"[0.16125305 0.07464696 0.06106996 0.06952501 0.1832262  0.0909807
 0.02845935 0.01058775 0.02299119 0.05428302 0.01613225 0.02253105
 0.02727644 0.00846384 0.05690542 0.02961625 0.02359966 0.01207083
 0.05140632 0.03920586 0.04798934 0.01850689 0.00905647 0.04357911
 0.02758858 0.07083746 0.02533033 0.02054572 0.0653891  0.0151065
 0.08738601 0.01099692 0.01171196 0.01984222 0.02792301 0.00434506
 0.01384523 0.01217135 0.00400007 0.00393053 0.00747894 0.02779485
 0.01721317 0.04242194 0.06278054 0.00495449 0.00908203 0.00593936
 0.01211998 0.00207228 0.1883526  0.07427119 0.07660487 0.10904599
 0.06713592 0.08243979 0.01782599 0.0134324  0.03110591 0.09563497
 0.02229337 0.01517547 0.02647413 0.01210805 0.05464136 0.03563412
 0.03638687 0.02279443 0.02017655 0.02038072 0.08586389 0.01645007
 0.01139517 0.05646776 0.02426528 0.02705591 0.07579391 0.0219034
 0.03970342 0.04063214 0.04494875 0.01012239 0.02176962 0.01337001
 0.02156568 0.0029593  0.02747824 0.01152805 0.00393126 0.0036605
 0.0154823  0.0091275  0.01085581 0.03703139 0.02918649 0.00624493
 0.01591174 0.00905971 0.00703932 0.00297672]","[15479, 3821, 12612]"
10950,"[0.08713053 0.03084466 0.0601744  0.08365674 0.0871501  0.07290214
 0.00575902 0.011633   0.01449205 0.29427785 0.02624559 0.00528579
 0.060054   0.0065831  0.01624076 0.01658293 0.02003692 0.02529573
 0.03081378 0.00497548 0.06849068 0.00848573 0.01886946 0.09961206
 0.00465788 0.01588006 0.05075875 0.00388818 0.08786105 0.02129965
 0.08606698 0.00855194 0.02160797 0.01257108 0.00690916 0.00130748
 0.00765987 0.01402239 0.00299842 0.00146419 0.00696368 0.00492518
 0.0024742  0.03085257 0.01179373 0.00286259 0.00994712 0.00848312
 0.0026934  0.00177334 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",[17330]
10970,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18610417 0.10324536 0.08034745 0.11727762
 0.06573881 0.10318732 0.03099088 0.01546986 0.03384075 0.09524039
 0.02088682 0.01475457 0.02200869 0.01311261 0.03782648 0.04255807
 0.04129147 0.02235317 0.01915387 0.0248093  0.08583389 0.01869022
 0.01046573 0.03855371 0.02916537 0.0222953  0.05866736 0.01858493
 0.02393132 0.04898858 0.03534491 0.01307706 0.01857508 0.01695777
 0.01861481 0.00408223 0.03049264 0.0105217  0.00507401 0.00454202
 0.01930764 0.0102053  0.00983468 0.02479992 0.02088288 0.01104215
 0.01788016 0.00888967 0.00927296 0.00357476]",[]
10971,"[0.18591256 0.157795   0.06628265 0.10136229 0.02412917 0.1438227
 0.02132342 0.01669564 0.0224742  0.04064131 0.02442441 0.00936625
 0.01877999 0.01875915 0.04561438 0.06113441 0.0214287  0.03312039
 0.00718404 0.02773913 0.11494142 0.02069083 0.0119922  0.02458741
 0.00948159 0.01260132 0.05261392 0.02622406 0.01243157 0.0869213
 0.01902093 0.01904481 0.02032782 0.01329901 0.02179346 0.00315484
 0.0502745  0.01032963 0.006813   0.00475291 0.01037005 0.00334287
 0.00955107 0.02067106 0.010363   0.02335953 0.01686928 0.01168339
 0.0044376  0.00367112 0.1402821  0.09678382 0.05486314 0.06992551
 0.08656657 0.09598951 0.04881092 0.01275802 0.02184732 0.14902152
 0.01526996 0.01805391 0.03197699 0.01284455 0.03942504 0.05998252
 0.02371404 0.01527408 0.024211   0.02247553 0.05129212 0.01777319
 0.01216887 0.03495761 0.02558023 0.04031307 0.05106366 0.01701592
 0.0318125  0.02168502 0.03487932 0.01268263 0.01296911 0.03507513
 0.01913878 0.00525558 0.01826686 0.01331388 0.00633242 0.00448823
 0.02571153 0.01520439 0.0100033  0.02506226 0.03247444 0.02133654
 0.00998542 0.00624205 0.01577093 0.0028468 ]","[19081, 20063, 14821]"
10999,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.12683065 0.09652739 0.06763931 0.1092968
 0.08458153 0.1180399  0.03198853 0.01535756 0.02063132 0.1142699
 0.0323185  0.0053927  0.0414153  0.01829563 0.02200575 0.03469189
 0.02192334 0.04195538 0.025861   0.01220987 0.126244   0.013774
 0.01592757 0.03833871 0.00341442 0.01966616 0.06328831 0.0054662
 0.02692995 0.09939199 0.02250387 0.01480635 0.0216825  0.00454812
 0.0127728  0.00279021 0.04660533 0.0162873  0.00447366 0.00305119
 0.00833952 0.00817487 0.00258155 0.01673855 0.01683417 0.00749729
 0.01621053 0.01520355 0.01337662 0.00275221]",[]
11150,"[0.14787254 0.02186107 0.06939176 0.08978524 0.07644002 0.04778095
 0.00689133 0.01591351 0.029887   0.15201191 0.01726967 0.06479232
 0.03625461 0.00460191 0.02757131 0.0100014  0.03588761 0.0147719
 0.02489631 0.01184459 0.04196956 0.0101161  0.01191971 0.07982235
 0.10322759 0.00882973 0.03451211 0.03354086 0.05698796 0.01356931
 0.11470943 0.00553953 0.01753757 0.01140655 0.0117424  0.00250515
 0.00432913 0.00749269 0.00270751 0.00180191 0.0084214  0.00711093
 0.03368445 0.04008916 0.00811153 0.00186851 0.00886277 0.00553021
 0.00322237 0.00165483 0.20289893 0.08735569 0.07777399 0.12243272
 0.06512195 0.07630522 0.05302559 0.0127016  0.02972065 0.05492526
 0.0198699  0.01991274 0.02186388 0.01057319 0.07523415 0.02955109
 0.04225117 0.01657557 0.01988436 0.03677554 0.04325778 0.02312053
 0.0085008  0.04892185 0.03596647 0.03963258 0.06956776 0.03229026
 0.03699736 0.01840303 0.04811878 0.00835192 0.01538336 0.00661333
 0.0295988  0.00454829 0.01248473 0.00990173 0.0052299  0.00438918
 0.01453415 0.00975687 0.02045846 0.04655223 0.04643241 0.01269068
 0.02281034 0.00816581 0.02890488 0.00319881]","[19098, 17330]"
11152,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.11698355 0.12439009 0.03795757 0.04343749
 0.0983942  0.08154657 0.12221368 0.01251529 0.0144797  0.14731128
 0.01005018 0.01071633 0.0180062  0.01304178 0.04110132 0.06724548
 0.01287656 0.01074924 0.02568455 0.02142031 0.0511083  0.02017392
 0.0083087  0.03302904 0.02060278 0.02575965 0.09215789 0.02012436
 0.02049869 0.01981014 0.02431294 0.01039188 0.01670343 0.02160763
 0.02194539 0.00956101 0.01907284 0.01051883 0.00903183 0.00495169
 0.02671197 0.02963239 0.00966323 0.02341437 0.01962521 0.03330571
 0.00591641 0.00418494 0.05790976 0.0028882 ]",[]
11188,"[0.0962975  0.10141403 0.03847549 0.04986252 0.1358684  0.08445177
 0.12405756 0.01335358 0.01190028 0.16293441 0.01080044 0.00426919
 0.01239304 0.01540788 0.02886567 0.05320047 0.01513456 0.01065061
 0.0318191  0.01340139 0.06102918 0.01259596 0.00680315 0.0218153
 0.00706623 0.04519219 0.07448311 0.00823318 0.0099617  0.01462633
 0.02264065 0.01172992 0.00854123 0.0364835  0.01685172 0.01140867
 0.05280343 0.01612056 0.00807255 0.00605027 0.01792343 0.05545241
 0.00368668 0.02014308 0.02490248 0.02236606 0.00691271 0.00411861
 0.0533201  0.00315694 0.16904979 0.08945532 0.0637954  0.08926474
 0.05059848 0.08225358 0.02959934 0.01229393 0.02653644 0.14952921
 0.01815948 0.01125016 0.0218091  0.01362472 0.05105131 0.0525092
 0.02955482 0.02020156 0.0150325  0.02714182 0.07596452 0.01773475
 0.01088846 0.04204851 0.02002584 0.03424101 0.08506123 0.02032421
 0.01811379 0.03253294 0.03004128 0.0105928  0.02038553 0.01975629
 0.02506227 0.00384211 0.03251386 0.01296615 0.00499442 0.00411296
 0.02347798 0.00800091 0.00907264 0.02970115 0.02864021 0.01538311
 0.01348937 0.00760613 0.01356148 0.00331414]","[303, 380, 16990]"
11332,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.32239434 0.07212728 0.10826302 0.09954188
 0.05168522 0.05031572 0.01821257 0.01239504 0.06870655 0.03135782
 0.00810163 0.04607354 0.0114808  0.01033452 0.07482294 0.04774912
 0.05208738 0.00649227 0.01491811 0.07346207 0.01524437 0.03206313
 0.00541862 0.02985061 0.08375238 0.0269828  0.05040976 0.06297058
 0.00978238 0.00759445 0.03371077 0.00602493 0.01200483 0.02359515
 0.02287904 0.00487661 0.00808239 0.00494554 0.00467395 0.00560734
 0.03296552 0.00726891 0.03439598 0.0346145  0.03043075 0.00779817
 0.01030851 0.00349988 0.00399841 0.00315578]",[]
11354,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10572982 0.05394526 0.05552378 0.07799413
 0.06934477 0.13420148 0.00970462 0.01193159 0.01661035 0.2126497
 0.02660367 0.01309907 0.03889952 0.00757599 0.02879041 0.03023456
 0.01725612 0.02638606 0.02292023 0.01156826 0.09090727 0.0106491
 0.01454624 0.06984383 0.01637555 0.0146924  0.0530374  0.01075538
 0.05355659 0.0348318  0.06373029 0.01864075 0.02241303 0.00701866
 0.01254142 0.00182353 0.00810189 0.01299962 0.00361557 0.00187203
 0.01687957 0.00578487 0.00775486 0.03656572 0.0135386  0.00610342
 0.01001471 0.01027499 0.00523926 0.00191451]",[]
11360,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.26057449 0.07643363 0.08582705 0.08142884
 0.05157357 0.07705653 0.01744299 0.01081148 0.04822259 0.04610327
 0.00851013 0.0546298  0.01225703 0.00968943 0.07421017 0.0737663
 0.03846052 0.00667123 0.01518176 0.066492   0.01454704 0.02725283
 0.00543013 0.04321202 0.08333306 0.03929977 0.06370669 0.05145527
 0.00958813 0.00647815 0.03994479 0.00897786 0.01177366 0.0152606
 0.02388677 0.00426314 0.01143263 0.0064249  0.00514717 0.00519135
 0.03903955 0.00696143 0.04121958 0.03065955 0.04339298 0.01104016
 0.00942841 0.0038459  0.00395018 0.00275157]",[]
